problem,direction,iteration,calls,f,gap
maxq,cutting_plane,219,1010,0.0002599157900583941,0.0002599157900583941
maxq,cutting_plane,220,1019,0.0002595746891578396,0.0002595746891578396
maxq,cutting_plane,221,1021,0.00024630398192510017,0.00024630398192510017
maxq,cutting_plane,222,1024,0.00020741997015894084,0.00020741997015894084
maxq,cutting_plane,223,1032,0.00020591665741049778,0.00020591665741049778
maxq,cutting_plane,224,1035,0.0002034229598116219,0.0002034229598116219
maxq,cutting_plane,225,1037,0.00017079875224686923,0.00017079875224686923
maxq,cutting_plane,226,1041,0.00015332427865067915,0.00015332427865067915
maxq,cutting_plane,227,1047,0.00014893864075929354,0.00014893864075929354
maxq,cutting_plane,228,1051,0.00014339063232011518,0.00014339063232011518
maxq,cutting_plane,229,1054,0.0001177867715308612,0.0001177867715308612
maxq,cutting_plane,230,1062,0.00011670108498572879,0.00011670108498572879
maxq,cutting_plane,231,1064,0.0001161352548552447,0.0001161352548552447
maxq,cutting_plane,232,1069,0.00011303612989776451,0.00011303612989776451
maxq,cutting_plane,233,1074,0.00011273003644892196,0.00011273003644892196
maxq,cutting_plane,234,1077,8.463963280539825e-05,8.463963280539825e-05
maxq,cutting_plane,235,1081,7.904717006157675e-05,7.904717006157675e-05
maxq,cutting_plane,236,1085,7.600929143181229e-05,7.600929143181229e-05
maxq,cutting_plane,237,1090,6.948235644752857e-05,6.948235644752857e-05
maxq,cutting_plane,238,1092,6.225385509747131e-05,6.225385509747131e-05
maxq,cutting_plane,239,1097,5.596192953693047e-05,5.596192953693047e-05
maxq,cutting_plane,240,1100,5.483822248948829e-05,5.483822248948829e-05
maxq,cutting_plane,241,1106,5.314521973586122e-05,5.314521973586122e-05
maxq,cutting_plane,242,1110,4.369760467319085e-05,4.369760467319085e-05
maxq,cutting_plane,243,1117,4.313765924307761e-05,4.313765924307761e-05
maxq,cutting_plane,244,1124,4.3073230808191264e-05,4.3073230808191264e-05
maxq,cutting_plane,245,1126,3.762495237522368e-05,3.762495237522368e-05
maxq,cutting_plane,246,1129,3.7466163732695815e-05,3.7466163732695815e-05
maxq,cutting_plane,247,1133,3.4857494721077454e-05,3.4857494721077454e-05
maxq,cutting_plane,248,1139,3.4857002182947144e-05,3.4857002182947144e-05
maxq,cutting_plane,249,1142,3.148841790724559e-05,3.148841790724559e-05
maxq,cutting_plane,250,1149,2.9679345812642693e-05,2.9679345812642693e-05
maxq,cutting_plane,251,1151,2.3238180894994344e-05,2.3238180894994344e-05
maxq,cutting_plane,251,1152,2.3238180894994344e-05,2.3238180894994344e-05
maxq,gradient_combination,1,4,2401.0,2401.0
maxq,gradient_combination,2,7,2305.9204000000004,2305.9204000000004
maxq,gradient_combination,3,9,2304.0,2304.0
maxq,gradient_combination,4,12,2209.0,2209.0
maxq,gradient_combination,5,18,2116.0,2116.0
maxq,gradient_combination,6,24,2040.5720200262044,2040.5720200262044
maxq,gradient_combination,7,26,2025.0,2025.0
maxq,gradient_combination,8,29,1936.0,1936.0
maxq,gradient_combination,9,33,1849.0,1849.0
maxq,gradient_combination,10,38,1764.0,1764.0
maxq,gradient_combination,11,46,1759.4448131673082,1759.4448131673082
maxq,gradient_combination,12,48,1681.0,1681.0
maxq,gradient_combination,13,51,1600.0,1600.0
maxq,gradient_combination,14,54,1577.437513169065,1577.437513169065
maxq,gradient_combination,15,56,1521.0,1521.0
maxq,gradient_combination,16,59,1444.0,1444.0
maxq,gradient_combination,17,64,1375.7791313850537,1375.7791313850537
maxq,gradient_combination,18,66,1369.0,1369.0
maxq,gradient_combination,19,69,1296.0,1296.0
maxq,gradient_combination,20,74,1225.0,1225.0
maxq,gradient_combination,21,80,1156.0,1156.0
maxq,gradient_combination,22,93,1089.0,1089.0
maxq,gradient_combination,23,96,1024.0,1024.0
maxq,gradient_combination,24,100,961.0,961.0
maxq,gradient_combination,25,105,900.0,900.0
maxq,gradient_combination,26,113,898.0416691053654,898.0416691053654
maxq,gradient_combination,27,121,893.2773602182074,893.2773602182074
maxq,gradient_combination,28,129,841.0,841.0
maxq,gradient_combination,29,132,840.6316189268204,840.6316189268204
maxq,gradient_combination,30,134,784.0,784.0
maxq,gradient_combination,31,137,729.0,729.0
maxq,gradient_combination,32,142,676.0,676.0
maxq,gradient_combination,33,153,674.0922487540364,674.0922487540364
maxq,gradient_combination,34,160,625.0,625.0
maxq,gradient_combination,35,165,576.0,576.0
maxq,gradient_combination,36,174,571.1150163731655,571.1150163731655
maxq,gradient_combination,37,178,564.6045978096447,564.6045978096447
maxq,gradient_combination,38,180,529.0,529.0
maxq,gradient_combination,39,183,484.0,484.0
maxq,gradient_combination,40,187,441.0,441.0
maxq,gradient_combination,41,192,414.03079456245996,414.03079456245996
maxq,gradient_combination,42,195,400.0,400.0
maxq,gradient_combination,43,200,393.7654267153383,393.7654267153383
maxq,gradient_combination,44,202,361.0,361.0
maxq,gradient_combination,45,207,326.3662955888905,326.3662955888905
maxq,gradient_combination,46,216,324.6212670169056,324.6212670169056
maxq,gradient_combination,47,218,324.0,324.0
maxq,gradient_combination,48,220,289.0,289.0
maxq,gradient_combination,49,225,256.0,256.0
maxq,gradient_combination,50,233,243.87767083657633,243.87767083657633
maxq,gradient_combination,51,235,225.0,225.0
maxq,gradient_combination,52,238,196.0,196.0
maxq,gradient_combination,53,241,170.73777777777778,170.73777777777778
maxq,gradient_combination,54,243,169.0,169.0
maxq,gradient_combination,55,247,167.90332853453964,167.90332853453964
maxq,gradient_combination,56,250,156.93067225677737,156.93067225677737
maxq,gradient_combination,57,252,144.0,144.0
maxq,gradient_combination,58,255,121.0,121.0
maxq,gradient_combination,59,260,100.0,100.0
maxq,gradient_combination,60,267,96.92882467914833,96.92882467914833
maxq,gradient_combination,61,269,81.0,81.0
maxq,gradient_combination,62,272,75.69228944978055,75.69228944978055
maxq,gradient_combination,63,276,64.0,64.0
maxq,gradient_combination,64,281,57.82427712622557,57.82427712622557
maxq,gradient_combination,65,286,53.01211900545727,53.01211900545727
maxq,gradient_combination,66,288,49.0,49.0
maxq,gradient_combination,67,292,43.4189654869319,43.4189654869319
maxq,gradient_combination,68,296,36.0,36.0
maxq,gradient_combination,69,302,35.008279346335684,35.008279346335684
maxq,gradient_combination,70,306,33.45100891047211,33.45100891047211
maxq,gradient_combination,71,308,25.0,25.0
maxq,gradient_combination,72,312,23.61688914415773,23.61688914415773
maxq,gradient_combination,73,321,23.475643593030647,23.475643593030647
maxq,gradient_combination,74,323,22.362920933437984,22.362920933437984
maxq,gradient_combination,75,325,21.051291152233663,21.051291152233663
maxq,gradient_combination,76,327,17.083655690941697,17.083655690941697
maxq,gradient_combination,77,331,16.0,16.0
maxq,gradient_combination,78,336,15.033646596836308,15.033646596836308
maxq,gradient_combination,79,340,14.887639512780607,14.887639512780607
maxq,gradient_combination,80,349,14.799264518006716,14.799264518006716
maxq,gradient_combination,81,357,11.657555645194082,11.657555645194082
maxq,gradient_combination,82,362,11.599005001067475,11.599005001067475
maxq,gradient_combination,83,366,10.69481884902738,10.69481884902738
maxq,gradient_combination,84,370,9.0,9.0
maxq,gradient_combination,85,375,8.653932668700737,8.653932668700737
maxq,gradient_combination,86,377,6.84082710757895,6.84082710757895
maxq,gradient_combination,87,383,6.6897176784334755,6.6897176784334755
maxq,gradient_combination,88,394,6.6822181966358,6.6822181966358
maxq,gradient_combination,89,403,6.423115409761426,6.423115409761426
maxq,gradient_combination,90,408,5.674360488099687,5.674360488099687
maxq,gradient_combination,91,410,5.25595540257568,5.25595540257568
maxq,gradient_combination,92,414,4.976363129961921,4.976363129961921
maxq,gradient_combination,93,418,4.627914294703338,4.627914294703338
maxq,gradient_combination,94,421,4.1249366328107095,4.1249366328107095
maxq,gradient_combination,95,427,4.0289191571838785,4.0289191571838785
maxq,gradient_combination,96,429,4.0,4.0
maxq,gradient_combination,97,436,3.9616470573531855,3.9616470573531855
maxq,gradient_combination,98,438,3.6691879036641475,3.6691879036641475
maxq,gradient_combination,99,445,3.6036895563471156,3.6036895563471156
maxq,gradient_combination,100,450,3.580269092164821,3.580269092164821
maxq,gradient_combination,101,452,2.0235984782659715,2.0235984782659715
maxq,gradient_combination,102,456,1.3656988599566784,1.3656988599566784
maxq,gradient_combination,103,459,1.0503782529720522,1.0503782529720522
maxq,gradient_combination,104,465,1.0,1.0
maxq,gradient_combination,105,472,0.9758394812293945,0.9758394812293945
maxq,gradient_combination,106,474,0.9619607162755831,0.9619607162755831
maxq,gradient_combination,107,478,0.9161772949860004,0.9161772949860004
maxq,gradient_combination,108,482,0.8845083146901129,0.8845083146901129
maxq,gradient_combination,109,488,0.8630785526149597,0.8630785526149597
maxq,gradient_combination,110,492,0.8150415601127972,0.8150415601127972
maxq,gradient_combination,111,496,0.7391685361044146,0.7391685361044146
maxq,gradient_combination,112,498,0.6662209813063087,0.6662209813063087
maxq,gradient_combination,113,502,0.6405824490860874,0.6405824490860874
maxq,gradient_combination,114,509,0.615647638233977,0.615647638233977
maxq,gradient_combination,115,511,0.5973100345700616,0.5973100345700616
maxq,gradient_combination,116,516,0.4282372607727367,0.4282372607727367
maxq,gradient_combination,117,518,0.315178329341024,0.315178329341024
maxq,gradient_combination,118,522,0.29854738588844065,0.29854738588844065
maxq,gradient_combination,119,529,0.2826447806476341,0.2826447806476341
maxq,gradient_combination,120,531,0.26119599129079113,0.26119599129079113
maxq,gradient_combination,121,534,0.23362704989536856,0.23362704989536856
maxq,gradient_combination,122,541,0.22948557373059658,0.22948557373059658
maxq,gradient_combination,123,543,0.2065454761949432,0.2065454761949432
maxq,gradient_combination,124,548,0.20451995628873038,0.20451995628873038
maxq,gradient_combination,125,550,0.18323062323886327,0.18323062323886327
maxq,gradient_combination,126,557,0.18128833981624826,0.18128833981624826
maxq,gradient_combination,127,559,0.18007859801414886,0.18007859801414886
maxq,gradient_combination,128,562,0.17142592695141945,0.17142592695141945
maxq,gradient_combination,129,566,0.1238610287791672,0.1238610287791672
maxq,gradient_combination,130,578,0.12373432317663936,0.12373432317663936
maxq,gradient_combination,131,580,0.11867497858890745,0.11867497858890745
maxq,gradient_combination,132,582,0.092876985578157,0.092876985578157
maxq,gradient_combination,133,586,0.09219314351547725,0.09219314351547725
maxq,gradient_combination,134,592,0.0913517069916927,0.0913517069916927
maxq,gradient_combination,135,594,0.08897354132772203,0.08897354132772203
maxq,gradient_combination,136,597,0.08448102782324023,0.08448102782324023
maxq,gradient_combination,137,604,0.08237797637144932,0.08237797637144932
maxq,gradient_combination,138,606,0.07692356643187567,0.07692356643187567
maxq,gradient_combination,139,610,0.07489144409176515,0.07489144409176515
maxq,gradient_combination,140,615,0.073999962138468,0.073999962138468
maxq,gradient_combination,141,618,0.06498580942736591,0.06498580942736591
maxq,gradient_combination,142,622,0.056158824019789895,0.056158824019789895
maxq,gradient_combination,143,635,0.05452385069112213,0.05452385069112213
maxq,gradient_combination,144,638,0.05058577319914227,0.05058577319914227
maxq,gradient_combination,145,642,0.044480475699270224,0.044480475699270224
maxq,gradient_combination,146,648,0.042967006191668565,0.042967006191668565
maxq,gradient_combination,147,650,0.0381611086853747,0.0381611086853747
maxq,gradient_combination,148,653,0.032276938259536966,0.032276938259536966
maxq,gradient_combination,149,658,0.028709429953869093,0.028709429953869093
maxq,gradient_combination,150,662,0.028387444361997055,0.028387444361997055
maxq,gradient_combination,151,665,0.026864371502844618,0.026864371502844618
maxq,gradient_combination,152,671,0.02638766585791657,0.02638766585791657
maxq,gradient_combination,153,679,0.02605867978260696,0.02605867978260696
maxq,gradient_combination,154,681,0.025609274051199393,0.025609274051199393
maxq,gradient_combination,155,686,0.022482110583236486,0.022482110583236486
maxq,gradient_combination,156,690,0.022368919172437524,0.022368919172437524
maxq,gradient_combination,157,694,0.021482392469305327,0.021482392469305327
maxq,gradient_combination,158,696,0.020424804453780226,0.020424804453780226
maxq,gradient_combination,159,700,0.020061219038946577,0.020061219038946577
maxq,gradient_combination,160,706,0.018168200644743265,0.018168200644743265
maxq,gradient_combination,161,709,0.017729029839263593,0.017729029839263593
maxq,gradient_combination,162,713,0.016628911938250245,0.016628911938250245
maxq,gradient_combination,163,717,0.013415430276940591,0.013415430276940591
maxq,gradient_combination,164,721,0.01320733830764839,0.01320733830764839
maxq,gradient_combination,165,724,0.012266270198954005,0.012266270198954005
maxq,gradient_combination,166,727,0.011403674752753733,0.011403674752753733
maxq,gradient_combination,167,730,0.008333003928925749,0.008333003928925749
maxq,gradient_combination,168,732,0.007393900279053994,0.007393900279053994
maxq,gradient_combination,169,736,0.0061027913577607696,0.0061027913577607696
maxq,gradient_combination,170,745,0.006100457741928795,0.006100457741928795
maxq,gradient_combination,171,747,0.005390399019616069,0.005390399019616069
maxq,gradient_combination,172,750,0.003188156887288612,0.003188156887288612
maxq,gradient_combination,173,756,0.002798182938993999,0.002798182938993999
maxq,gradient_combination,174,771,0.0027310811259353483,0.0027310811259353483
maxq,gradient_combination,175,773,0.002704574346767876,0.002704574346767876
maxq,gradient_combination,176,777,0.0022077016655984273,0.0022077016655984273
maxq,gradient_combination,177,783,0.002018856853543616,0.002018856853543616
maxq,gradient_combination,178,788,0.001890578419852041,0.001890578419852041
maxq,gradient_combination,179,790,0.0017982443169604354,0.0017982443169604354
maxq,gradient_combination,180,793,0.0016006497039770483,0.0016006497039770483
maxq,gradient_combination,181,798,0.0015466499078123689,0.0015466499078123689
maxq,gradient_combination,182,803,0.0014222976880312755,0.0014222976880312755
maxq,gradient_combination,183,805,0.0010638530872934674,0.0010638530872934674
maxq,gradient_combination,184,808,0.0008641088474456456,0.0008641088474456456
maxq,gradient_combination,185,813,0.0008101108924737831,0.0008101108924737831
maxq,gradient_combination,186,817,0.0007355989156660626,0.0007355989156660626
maxq,gradient_combination,187,825,0.0007194305761392345,0.0007194305761392345
maxq,gradient_combination,188,834,0.0007180534621413233,0.0007180534621413233
maxq,gradient_combination,189,836,0.000715795233531934,0.000715795233531934
maxq,gradient_combination,190,841,0.0007065233337097953,0.0007065233337097953
maxq,gradient_combination,191,843,0.0005960148299103219,0.0005960148299103219
maxq,gradient_combination,192,848,0.0005923364091711281,0.0005923364091711281
maxq,gradient_combination,193,850,0.0005093846758021395,0.0005093846758021395
maxq,gradient_combination,194,854,0.0005036483324178075,0.0005036483324178075
maxq,gradient_combination,195,857,0.00048172730608427966,0.00048172730608427966
maxq,gradient_combination,196,863,0.0004682011579247664,0.0004682011579247664
maxq,gradient_combination,197,865,0.0003713079622007005,0.0003713079622007005
maxq,gradient_combination,198,869,0.0003692443352507943,0.0003692443352507943
maxq,gradient_combination,199,876,0.00035194790556817294,0.00035194790556817294
maxq,gradient_combination,200,878,0.0002914082374421363,0.0002914082374421363
maxq,gradient_combination,201,881,0.0002814783442359051,0.0002814783442359051
maxq,gradient_combination,202,887,0.000279453562993274,0.000279453562993274
maxq,gradient_combination,203,891,0.0002720007490516314,0.0002720007490516314
maxq,gradient_combination,204,895,0.0002557303588105271,0.0002557303588105271
maxq,gradient_combination,205,903,0.00024919760717758294,0.00024919760717758294
maxq,gradient_combination,206,910,0.00018904616091031766,0.00018904616091031766
maxq,gradient_combination,207,912,0.00018609186656186872,0.00018609186656186872
maxq,gradient_combination,208,915,0.000179406191233621,0.000179406191233621
maxq,gradient_combination,209,917,0.00017608814948826869,0.00017608814948826869
maxq,gradient_combination,210,920,0.00016408409505092635,0.00016408409505092635
maxq,gradient_combination,211,926,0.00014908150775883809,0.00014908150775883809
maxq,gradient_combination,212,933,0.00014538510954585258,0.00014538510954585258
maxq,gradient_combination,213,935,0.0001421225553834463,0.0001421225553834463
maxq,gradient_combination,214,938,0.00013167538569674718,0.00013167538569674718
maxq,gradient_combination,215,942,0.00012747625169205146,0.00012747625169205146
maxq,gradient_combination,216,946,0.00011427577260698642,0.00011427577260698642
maxq,gradient_combination,217,954,0.0001097767693640311,0.0001097767693640311
