f,violation,stationarity,complementarity,dual_min,f_gap,y_inf,y_rel,iteration,problem,method,config,diverged,primal_lr
-93.3471791510236,0.005319096442466531,0.06948358430361878,0.007283296307279693,1.013665875782089,-0.013879597111809971,0.2951914869371719,0.11045945643686077,20000,qp_active,ALM (rho=10),lr=0.003,False,0.004331518705531157
-93.33406752631993,0.00035912376026558945,0.0046423840362130875,0.0004635065229733895,1.2634979888574158,-0.0007679724081413042,0.018197778873837,0.006595665467186994,20000,qp_active,ALM (rho=10),lr=0.01,False,0.004331518705531157
-93.3332997873124,1.083524931999591e-07,1.407042766743416e-06,1.4181736600756767e-07,1.269834881646341,-2.3340061261478695e-07,5.468136172748217e-06,1.9817551135275376e-06,20000,qp_active,ALM (rho=10),lr=0.03,False,0.004331518705531157
-93.33329955391179,8.881784197001252e-16,2.4868995751603507e-14,1.755451181694029e-15,1.2698367855007784,0.0,6.727951529228449e-14,2.3925349201363275e-14,20000,qp_active,ALM (rho=10),lr=0.1,False,0.004331518705531157
-93.33329955391181,0.0,2.1316282072803006e-14,0.0,1.2698367855007984,-2.842170943040401e-14,1.2878587085651816e-14,5.369240090604356e-15,20000,qp_active,ALM (rho=10),lr=0.3,False,0.004331518705531157
-93.33329955391179,0.0,3.197442310920451e-14,0.0,1.2698367855008041,0.0,1.6431300764452317e-14,5.482689578037206e-15,20000,qp_active,ALM (rho=10),lr=1,False,0.004331518705531157
-94.81188794844108,0.3467248506431604,0.00014263517462076436,0.7126506265638729,0.48175921025681123,-1.4785883945292966,1.2939319778450171,0.4615068167110753,20000,qp_active,nuPI (rho=0),"ki=0.0001, kp=0",False,0.025472576427598502
-94.81199468810905,0.3467429578628014,0.0001426359615592787,0.7127296914749088,0.48165782657204165,-1.4786951341972667,1.2940333615297868,0.4615724631788564,20000,qp_active,nuPI (rho=0),"ki=0.0001, kp=0.0001",False,0.025472576427598502
-94.81225737566459,0.34664995397835163,0.00014256443407845154,0.712719068031504,0.4819747447161483,-1.4789578217528003,1.29371644338568,0.4616865273321852,20000,qp_active,nuPI (rho=0),"ki=0.0001, kp=0.001",False,0.025472576427598502
-93.55158573585567,0.08924658121491102,6.569307208792452e-05,0.1005888113285021,0.6016868405827641,-0.21828618194388127,0.7071705221364969,0.32193481754508085,20000,qp_active,nuPI (rho=0),"ki=0.0003, kp=0",False,0.025472576427598502
